ID,Title,Bias
38499,Chris Christie to Democrat LA Gov: Stop the Partisan Politics,Left
38514,Sanders: The Democratic Convention Will Be A Contested Contest - Breitbart,Right
38640,Politico National Editor Swears She Is No Longer a Democrat,Right
38678,DNC Ad: Breitbart Headlines Not Politically Correct Enough for Democrats - Breitbart,Right
38679,Senate Democrats Block Zika Funding Because It Doesnt Fund Planned Parenthood - Breitbart,Right
38685,"Democrats False Patriotism, Scoundrels Last Refuge",Right
38815,"Wikileaks Emails Validated in Routine Tests, As Democrats Try to Discredit Revelations - Breitbart",Right
39009,"Ted Cruz On Corruption, and the Democrat Devastation of Detroit - Breitbart",Right
39010,Rasmussen: Half of Democrats Think Bernie Sanders Should Replace Hillary Clinton If Her Health Fails - Breitbart,Right
39104,"Illegal Foreign Voting in Virginia Covered Up by Soros-Backed Democratic Officials, Says Report - Breitbart",Right
39129,Former Inspector General: Powerful Democrat Women Standing in Way of Hillary Indictment - Breitbart,Right
39179,Dem Rep Tim Ryan: Democrats Have Become a Coastal Party - Breitbart,Right
39207,"Howie Carr: Democrats, the Kennedys, and Antisemitism - Breitbart",Right
39431,North Carolina Victim of Child Molestation Slams State Democrats for Pushing Transgender Ideology,Right
39607,Sanders Admits: Democrats Are Not Always Right - Breitbart,Right
39631,Democrat Town Hall: Hillary Clinton Says More Gun Control the Answer to Gang-Related Gun Violence - Breitbart,Right
39684,Washington Post Echoes Breitbart: Mass Immigration Handing Virginia to Democrats - Breitbart,Right
39778,Wikileaks: CNN Asked Democrats to Draft Questions for Republican Candidate Interviews - Breitbart,Right
39833,Manchin Says He Will Absolutely Remain a Democrat - Breitbart,Left
39889,Young Democrats Rush to Register Ahead of California Primary - Breitbart,Right
39907,Erik Prince: Leaked ‘Pay-to-Play Clinton Emails Show Everything Is for Sale for the Democrats,Right
39989,Democratic Candidates Hide from Hillary Clinton in North Carolina,Right
40025,In Search of Donald Trump Democrats - Breitbart,Right
40055,Obama: Secret Who I Voted for in Democratic Primary - Breitbart,Neutral
40130,Nancy Pelosi: I Dont Think Democrats Want A New Direction - Breitbart,Right
40192,Joy Reid: Not True That Republicans Passed Civil Rights for African-Americans That Democrats Opposed - Breitbart,Right
40205,"Tower Summit: Trump to Meet Silicon Valley Techies Who Funded Hillary Clinton, Democrats to Tune of Millions - Breitbart",Left
40228,AP: Donald Trumps Midwestern Working-Class White Voters Helped Anchor Democratic Presidential Victories for a Generation - Breitbart,Right
40278,Ted Cruz: Donald Trump Supports California Democrats - Breitbart,Right
40345,"House Democrats Launch Bill To Ban Religious Exemptions For Abortions, Gender Transition Services - Breitbart",Right
40497,VIDEO - Song Gone Viral: ‘I Think My Dogs a Democrat!,Right
40530,Year 2015: Black-on-Black Violence in Democrat-Run Cities Has Been Ignored - Breitbart,Right
40531,New York Times Begs Apathetic Democrats: Please Vote for Hillary Clinton - Breitbart,Right
40651,Trump: A Lot of Democrats Are Going to Cross Over to Me - Breitbart,Right
40773,"David ‘Mudcat Saunders: Time for Democrats to ‘Help America Move Forward, Admit Trump Beat Clinton ‘Fair and Square",Left
40841,NY Post: Why Didnt the Democrats Even Mention the Clinton Foundation? - Breitbart,Right
40915,Donald Trump Wins Constitutional Mandate as Democrats Bet on Anarchy - Breitbart,Right
41034,Wayne LaPierre: Democrats Push to Disarm Us as Terrorists Crouch at the Door,Right
41046,Giuliani: Dead People Generally Vote for Democrats - Breitbart,Right
41262,"WikiLeaks Release Over 19,000 Leaked Emails From The Democratic National Committee - Breitbart",Right
41303,Celebs Cheer Sanders Over Hillary During Democrat Debate,Left
41421,Feminist Camille Paglia: Abortion Has Become ‘Ideological Tool of Democrat Party to Drive Votes - Breitbart,Left
41426,"ESPN, Congressional Democrats Team Up Against NFL - Breitbart",Right
41466,Murder of Teenage Boy Caps Bloodiest May in Democratic Chicago For 21 Years - Breitbart,Right
41480,Report: Gun Control Not Resonating with SC Democrat Primary Voters - Breitbart,Right
41593,"Trump Boosted By Party-Switching, Mid-West Democrats, So Racism, Sneers NY Times",Left
41675,Trump Blasts Democrats Fantasy World at Packed Iowa Rally,Left
41751,"Pew: Hispanic Americans Account for 88 Percent of Democratic, 16 Percent of GOP Growth in FL - Breitbart",Neutral
41771,Pat Caddell: Poll Shows Great Opposition to Refugee Expansion Even Among Democrats and Hillary Voters,Right
41816,"EXCLUSIVE - Alan Dershowitz: ‘Problem to be a Democrat and Care About American Exceptionalism, Israel",Left
41829,Democrat Leland Yee Sentenced to Five Years in Weapons Trafficking Case - Breitbart,Right
41960,"More Than 60,000 Democrats Switch to Republican Party in Pennsylvania ahead of Primary - Breitbart",Right
42056,"Mike Pence Calls on Independents, Democrats, Republicans to Come Home and Vote Trump - Breitbart",Right
42179,Game Shut Down After Democrat Katherine Clark Complains of Harassment - Breitbart,Neutral
42230,Democrat Debate: Hillary Clinton Again Suggests Adam Lanza Used Automatic Weapon - Breitbart,Right
42293,Joy Reid: Seems to Be All-Out War Between the Democrats - Breitbart,Right
42327,Hillary Clintons Support Drops Below 50 Percent Among Democrats - Breitbart,Right
42332,"Poll: FBI Exception for Hillary Clinton Slammed by Middle Class, Backed by Democrats High, Low Extremes - Breitbart",Right
42405,"Clift: Cruz Makes Donald Trump Look Like a Raving Liberal, Most Democrats Would Prefer Trump Over Cruz - Breitbart",Right
42549,Trump Communications Advisor: Democrats Absolutely Freaking Out About Michigan Going for Trump - Breitbart,Right
42591,Democrats Demand Halt as House Panel Reveals Profits from Babies Organs - Breitbart,Right
42616,Democrat Debate: Bernie Sanders Brags About His D- from the NRA - Breitbart,Right
42623,Ted Cruz: Senate Cant Let Democrats Use Scalias Death to Erase 2nd Amendment - Breitbart,Right
42718,Black Louisiana Politician: Democrats Are Playing Politics as Floods Bring Death and Devastation to Louisiana - Breitbart,Right
42796,"McCain, Graham Join Democrats, Demand Probe into Claims of Russian Hacking - Breitbart",Right
42988,24 Star Kiefer Sutherland Compares Donald Trump to Democrat Segregationist George Wallace - Breitbart,Left
42998,"Obama, Senate Democrats Trying to Keep FCC Democrat Controlled Under Trump Administration - Breitbart",Right
43024,Kesha At Democrat Rally: We Decide Who Gets F**king Weapons - Breitbart,Right
43058,Democrats Worry Brexit Will Lead to Trump Victory - Breitbart,Neutral
43153,Hillary Clinton Campaign Refused to Turn Over Data to FBI Before Democrat Hacks - Breitbart,Right
43284,"In Blue California, Democrats On Verge Of Supermajorities",Left
43369,"With Democrats In Charge The Result Is Racism, Rape, Riots, and Poison Water - Breitbart",Right
43446,Clinton Cash Dominates #1 on Facebook During Democratic National Convention - Breitbart,Right
43452,Opposition Rises Against Rep. Keith Ellisons Bid to Chair the Democratic National Committee - Breitbart,Left
43515,Silicon Valley Urges Giving Election Day Off to Help Democrats,Right
43670,NBCs Kristen Welker: No Doubt Brexit Vote Making Democrats Jittery - Breitbart,Neutral
43791,Bernie Sanders Praises Debbie Wasserman Schultz Resignation as Chance to Reform Democratic Party - Breitbart,Left
43900,"Caddell: Democrats a Hollowed-Out Party of Bi-Coastal Elites, Unable to Reach Out Beyond Identity Politics",Right
43905,Hillary Clinton Wins Louisiana Democrat Primary - Breitbart,Left
44002,"MSNBCs Harris-Perry: Democratic Field Anemic, Whiter Than the Oscars - Breitbart",Right
44015,Bill Clinton Replays His Successful 1992 Sister Souljah Jab at Democratic Radicals - Breitbart,Right
44021,Rudy Giuliani: ‘Democrats Should Apologize for Calling Donald Trump a Racist - Breitbart,Right
44167,The Hill: Democrats Hit New Low in State Legislative Seats After Devastating November Election,Right
44193,"Dem Rep Ryan: The House Is Burning Down In Democratic Party, Were Going to Cease Being a National Party - Breitbart",Left
44225,Democrats Felt the Love in Philadelphia - But Not for Police - Breitbart,Left
44285,Top 5 Ways Democrats Challenged the Legitimacy of the 2000 Election - Breitbart,Right
44315,Democrats Ignore Economy: Thats a Huge Opportunity for Donald Trump and Republicans  - Breitbart,Right
44350,Bernie Sanders Leaves Democratic Party after Endorsing Clinton - Breitbart,Right
44390,Rubio Donor: Democrat Hillary Clinton Better than Republican Donald Trump - Breitbart,Left
44433,WATCH: Anti-TPP Protest Breaks out on Democratic Convention Floor,Left
44434,The Washington Post: Should the Democrats Be Panicking?,Left
44594,Mickey Kaus: ‘How Wisconsin Democrats Can End Paul Ryans Career — Next Week! - Breitbart,Right
44611,Gretchen Carlson Attorney Donates Big to Left Wing Democrats,Left
44654,Trevor Noah to Join Obama at Democrat Retreat as Keynote Speaker - Breitbart,Right
44789,Congressional Democrats Werent Told About Obamas Cash Payments to Iran,Right
44811,James Pinkerton – The Democrats vs. The Deplorables: The New Class Struggle Comes to the Midwest   - Breitbart,Right
44868,Democrats: We Dont Care If Hillary Clinton Is Indicted - Breitbart,Right
44912,PHOTOS: 13 Best Protest Signs at Democratic National Convention,Left
44993,Reuters: Working Class Democrats from Famous Rust Belt Town Rally Behind Trumps Populist Message,Right
45041,Bill Maher: Democrats Could Lose to Trump for Refusing to Say Islamic Terrorism,Right
45168,Orlando Gay Conservative Speaks Out About Democrats Hypocrisy - Breitbart,Right
45193,HuffPos Stein: Destruction of the Democratic Party Under Obama Makes You Wonder What Electoral Benefits He Gave It - Breitbart,Right
45204,Limbaugh Credits Trump for Hijacking Democratic National Convention with Press Conference - Breitbart,Left
45250,Useful Idiots: Conservative Pundits Gaga Over Democrat Parlor Tricks - Breitbart,Right
45259,Gay Hook Up Apps See Massive Spike in Usage in Philly During Democrat Convention - Breitbart,Right
45284,The Democrat National Department of Justice - Breitbart,Neutral
45286,Dem Rep Tim Ryan: Democrats Have an Obligation to Work With Trump - Breitbart,Right
45301,Obama: Latte Sippin Democrats Need to Show Up - Breitbart,Right
45549,"Pro-Abortion Writer: To Compete, Democrats Must Admit Pro-Life Candidates",Right
45574,"Democrats Get 94 Percent Of Ivy Leagues Political Donations, Study Reveals - Breitbart",Right
45590,***2016 Livewire*** Democrats In Disarray On Eve Of Hillary Clintons Coronation Convention in Philadelphia - Breitbart,Right
45607,"Poll: 84 Percent of Democrats Prefer Paul Ryan to Lead GOP, Not Donald Trump - Breitbart",Left
45630,CNNs Sanders: We Dont Need White People Leading the Democratic Party Right Now - Breitbart,Right
45663,"David Brock: Democrats in a Bad Situation, Hillary Loss Exposed the Lack of Democratic Power - Breitbart",Right
45664,Donald Trump Just Overtook The Democrats On Gay Rights - Breitbart,Right
45731,Will Hillary Clinton Get Prosecuted: Most-Googled Hillary Search During Democratic Debate - Breitbart,Right
45770,"NC Gov McCrory: Local GOP HQ Firebombing Can Impact the Democratic Process, Sign of Intimidation - Breitbart",Right
45784,Obamacare Double-Digit Increases Threaten Democrats - Breitbart,Right
45807,"Cheney: Trump Sounds Like a Liberal Democrat, With Iraq and 9/11 Claims, Hes Wrong - Breitbart",Right
45893,Democrat Tom Coyne: Trump Challenging Institutional Elites in Both Parties,Left
45975,Democrat Senator Uses Gang Incidents to Raise Annual Mass Shootings from 4 to 372 - Breitbart,Right
45981,Bernie Sanders: We Have to Replace the Current Democratic National Committee Leadership - Breitbart,Right
45986,"Bernie Sanders Wont Join Democratic Party, Calls on Trump to Cut Ties with Bannon - Breitbart",Right
45998,Christian Rickers: Democrats Have ‘No Vision for the Future Theyre ‘Still Looking in the Rear View Mirror,Right
46030,Newt Gingrich: NRA-Trump Alliance Eroding Democrats Hold on Rural America,Right
46035,Obama Labor Secretary Tom Perez Running for Democrat National Committee Chairman - Breitbart,Neutral
46063,Todd: Trump Voters Like Reagan Democrats - Cant Win General Election Without Them - Breitbart,Right
46134,POLITICO: Democrats Fret Over Timing of Clintons Charity Fete - Breitbart,Right
46162,Donald Trump on Virginia Restoring Voting Rights for Felons: They Know Theyre Going to Vote Democrat - Breitbart,Right
46178,Michael Moore: People Dont Trust Democrats Anymore - Breitbart,Right
46187,"Report: 48,000 More Republicans Than Democrats in Floridas First Coast Vote Early - Breitbart",Right
46195,Cruz: Democratic Process Will Reveal Truth About Bill Clintons History With Women,Right
46375,"Sen. Grassley Waffles on Scalia: Helps Obama, Democrats Push for Replacement Judge - Breitbart",Left
46439,Indiana Police Raid Democrat-Connected Voter Registration Project - Breitbart,Right
46494,Cruz Suggests Trump Could Be Democrat - Breitbart,Right
46497,Another Democrat Trashes Elie Wiesel: Holocaust Whore,Right
46583,Bishop Urges Blacks To Oppose ‘Anti-Christian Democrat Party - Breitbart,Right
46597,Moderator at Democrat Debate on Live Mic: Oh God - Breitbart,Right
46619,Chuck Schumer Fires Group of Democratic Staffers Right Before the Holidays - Breitbart,Right
46676,Gloria Allred Was Hillarys Delegate at Democratic Convention,Left
46726,Democrat Tim Ryan to Challenge Nancy Pelosi for House Minority Leader,Neutral
46764,Politicos Army of Democrats Driving Anti-Trump Narrative,Right
46777,"Hillary Clintons Token ""Republican"" Endorser Is Actually a Democratic Donor - Breitbart",Right
46784,Caddell: Media Have ‘Selective Memory When It Comes to Democrats Accepting Election Results,Right
46919,Clint Eastwood: Khizr Khan Being Exploited by Democrats - Breitbart,Right
46936,‘Four More Years! Democrats Swoon for Michelle Obama During Hillary Clinton Rally - Breitbart,Neutral
47118,California Primary: Democrat Still Says 20% Muslims Back Terror,Right
47123,Ted Cruz Warns Democrats Could Have ‘Massive Wins in Texas,Right
47147,"Nevada Democratic Convention: Bernie, Hillary Fans Fight",Right
47160,"After the Orlando Attack, Democrats Rally While GOP Splits - Breitbart",Right
47167,"Gallup: Democratic Party Identification at Record Low, Most Identifying as Independents - Breitbart",Right
47173,Democratic Party Suffers Nervous Breakdown In Philly: The Inside Story - Breitbart,Right
47297,The Milo Yiannopoulos Show: How the Democratic Party Uses Identity Politics to Divide Americans - Breitbart,Right
47346,Poll: Democratic Women Most Likely to Block or Unfriend Someone over Politics - Breitbart,Right
